 RealId,Fid,WGSX,WGSY,PointCode,Diameter,Elev,RegDate,Depth,Type,PipeType,Material,InstrumentHeight,SmartModel,PipeModel,Images
gnseA12,1724291537121610001158,35.136136610000,128.906321000000,OL,100,0,2021-01-06T06:32:38.000Z,0.26,5,1,7,0,42,47,gnseA/210106-37-1.jpg|gnseA/210106-37-2.jpg
gnseA12,1724291537121610001102,35.136136110000,128.906322100000,OL,100,0,2021-01-06T06:31:42.000Z,0.12,1,1,7,0,42,47,gnseA/210106-35-1.jpg|gnseA/210106-35-2.jpg
gnseA12,1724291537121608618037,35.137321540000,128.909513180000,OL,200,0,2020-12-21T06:20:37.000Z,-0.69,6,1,7,0,42,47,gnseA/201221-20-1.jpg|gnseA/201221-20-2.jpg
gnseA12,1724291537121608617982,35.137324000000,128.909513340000,OL,200,0,2020-12-21T06:19:42.000Z,-0.28,6,1,7,0,42,47,gnseA/201221-18-1.jpg|gnseA/201221-18-2.jpg
gnseA12,1724291537121608617926,35.137326470000,128.909514510000,OL,200,0,2020-12-21T06:18:46.000Z,-0.09,6,1,7,0,42,47,gnseA/201221-16-1.jpg|gnseA/201221-16-2.jpg
gnseA12,1724291537121608617874,35.137328930000,128.909515680000,OL,200,0,2020-12-21T06:17:54.000Z,0.11,1,1,7,0,42,47,gnseA/sl3.jpg|gnseA/sl3-2.jpg
gnseA12,1724291537121608617815,35.137339470000,128.909516850000,OL,200,0,2020-12-21T06:16:55.000Z,-0.02,5,1,7,0,42,47,gnseA/sl2.jpg|gnseA/sl2-2.jpg
gnseA12,1724291537121608617753,35.137341990000,128.909518970000,OL,200,0,2020-12-21T06:15:53.000Z,-0.2,5,1,7,0,42,47,gnseA/201221-15-1.jpg|gnseA/201221-15-2.jpg
gnseA12,1724291537121608617709,35.137344510000,128.909521080000,OL,200,0,2020-12-21T06:15:09.000Z,-0.39,5,1,7,0,42,47,gnseA/201221-13-1.jpg|gnseA/201221-13-2.jpg
gnseA12,1724291537121608617573,35.137346840000,128.909519940000,OL,200,0,2020-12-21T06:11:10.000Z,-1.06,4,1,7,0,42,47,gnseA/201221-11-1.jpg|gnseA/201221-11-2.jpg
gnseA12,1724291537121608617472,35.137345440000,128.909519970000,OL,200,0,2020-12-21T06:11:12.000Z,-0.75,5,1,7,0,42,47,gnseA/201221-10-1.jpg|gnseA/201221-10-2.jpg
gnseA12,1724291537121608617381,35.137348630000,128.909520590000,OL,200,0,2020-12-21T06:09:41.000Z,-1.44,4,1,7,0,42,47,gnseA/201221-07-1.jpg|gnseA/201221-07-2.jpg
gnseA12,1724291537121608617337,35.137352190000,128.909520840000,OL,200,0,2020-12-21T06:08:57.000Z,-1.7,4,1,7,0,42,47,gnseA/201221-05-1.jpg|gnseA/201221-05-2.jpg
gnseA12,1724291537121608617217,35.137356460000,128.909522930000,OL,200,0,2020-12-21T06:06:57.000Z,-1.78,1,1,7,0,42,47,gnseA/201221-03-1.jpg|gnseA/201221-03-2.jpg
gnseA12,1724291537121608617181,35.137361000000,128.909523630000,OL,200,0,2020-12-21T06:05:30.000Z,-1.81,1,1,7,0,42,47,gnseA/201221-02-1.jpg|gnseA/201221-02-2.jpg
gnseA12,1724291537121608617136,35.137358940000,128.909522770000,OL,200,0,2020-12-21T06:05:36.000Z,-1.8,1,1,7,0,42,47,gnseA/201221-01-1.jpg|gnseA/201221-01-2.jpg
gnseA12,1724291537121608275823,35.139139770000,128.910804400000,OL,200,2.84,2020-09-28T07:17:03.000Z,-2.84,7,1,7,0,42,47,gnseA/200928-08-1.jpg|gnseA/200928-08-2.jpg
gnseA12,1724291537121608275783,35.139138130000,128.910802400000,OL,200,2.74,2020-09-28T07:16:23.000Z,-2.74,1,1,7,0,42,47,gnseA/200928-08-1.jpg|gnseA/200928-08-2.jpg
gnseA12,1724291537121608275744,35.139123260000,128.910783800000,OL,200,1.86,2020-09-28T07:15:44.000Z,-1.86,6,1,7,0,42,47,gnseA/200928-07-1.jpg|gnseA/200928-07-2.jpg
gnseA12,1724291537121608275701,35.139121570000,128.910781700000,OL,200,1.81,2020-09-28T07:15:01.000Z,-1.81,1,1,7,0,42,47,gnseA/200928-07-1.jpg|gnseA/200928-07-2.jpg
gnseA12,1724291537121608275563,35.139121570000,128.910781700000,OL,200,1.81,2020-09-28T07:12:43.000Z,-1.81,1,1,7,0,42,47,gnseA/200928-07-1.jpg|gnseA/200928-07-2.jpg
gnseA12,1724291537121608275524,35.139113590000,128.910771500000,OL,200,1.83,2020-09-28T07:12:04.000Z,-1.83,5,1,7,0,42,47,gnseA/200928-06-2.jpg|gnseA/200928-06-1.jpg
gnseA12,1724291537121608275479,35.139111930000,128.910769300000,OL,200,1.88,2020-09-28T07:11:19.000Z,-1.88,1,1,7,0,42,47,gnseA/200928-06-2.jpg|gnseA/200928-06-1.jpg
gnseA12,1724291537121608275440,35.139094320000,128.910745100000,OL,200,2.94,2020-09-28T07:10:40.000Z,-2.94,4,1,7,0,42,47,gnseA/200928-05-2.jpg|gnseA/200928-05-1.jpg
gnseA12,1724291537121608275393,35.139092750000,128.910742900000,OL,200,3.03,2020-09-28T07:09:53.000Z,-3.03,1,1,7,0,42,47,gnseA/200928-05-2.jpg|gnseA/200928-05-1.jpg
gnseA12,1724291537121608275351,35.138616130000,128.910210600000,OL,200,2.46,2020-09-28T07:09:11.000Z,-2.46,7,1,7,0,42,47,gnseA/200928-04-2.jpg|gnseA/200928-04-1.jpg
gnseA12,1724291537121608275305,35.138614290000,128.910208800000,OL,200,2.37,2020-09-28T07:08:25.000Z,-2.37,1,1,7,0,42,47,gnseA/200928-04-2.jpg|gnseA/200928-04-1.jpg
gnseA12,1724291537121608275237,35.138589580000,128.910184300000,OL,200,1.09,2020-09-28T07:07:17.000Z,-1.09,6,1,7,0,42,47,gnseA/200928-03-2.jpg|gnseA/200928-03-1.jpg
gnseA12,1724291537121608275162,35.138587650000,128.910182500000,OL,200,1.04,2020-09-28T07:06:02.000Z,-1.04,1,1,7,0,42,47,gnseA/200928-03-2.jpg|gnseA/200928-03-1.jpg
gnseA12,1724291537121608275119,35.138580450000,128.910175900000,OL,200,1.06,2020-09-28T07:05:19.000Z,-1.06,5,1,7,0,42,47,gnseA/200928-02-1.jpg|gnseA/200928-02-2.jpg
gnseA12,1724291537121608275027,35.138578500000,128.910174200000,OL,200,1.12,2020-09-28T07:03:47.000Z,-1.12,1,1,7,0,42,47,gnseA/200928-02-1.jpg|gnseA/200928-02-2.jpg
gnseA12,1724291537121608274983,35.138563800000,128.910161500000,OL,200,2.01,2020-09-28T07:03:03.000Z,-2.01,4,1,7,0,42,47,gnseA/200928-01-2.jpg|gnseA/200928-01-1.jpg
gnseA12,1724291537121608274922,35.138561920000,128.910159900000,OL,200,2.13,2020-09-28T07:02:02.000Z,-2.13,1,1,7,0,42,47,gnseA/200928-01-2.jpg|gnseA/200928-01-1.jpg
gnseA12,1724291537121608274686,35.140554600000,128.906633150000,OL,100,2.13,2020-11-30T05:58:06.000Z,-2.13,1,1,7,0,42,47,gnseA/201130-043-1.jpg|gnseA/201130-043-2.jpg
gnseA12,1724291537121608274647,35.140554180000,128.906636770000,OL,100,2.14,2020-11-30T05:57:27.000Z,-2.14,1,1,7,0,42,47,gnseA/201130-042-1.jpg|gnseA/201130-042-2.jpg
gnseA12,1724291537121608274592,35.140554180000,128.906638440000,OL,100,2.14,2020-11-30T05:56:32.000Z,-2.14,1,1,7,0,42,47,gnseA/201130-039-1.jpg|gnseA/201130-039-2.jpg
gnseA12,1724291537121608274522,35.140548380000,128.906637770000,OL,100,2.14,2020-11-30T06:55:22.000Z,-2.14,1,1,7,0,42,47,gnseA/201130-041-1.jpg|gnseA/201130-042-1.jpg
gnseA12,1724291537121608274483,35.140552880000,128.906638310000,OL,100,2.14,2020-11-30T06:54:43.000Z,-2.14,1,1,7,0,42,47,gnseA/201130-040-1.jpg|gnseA/201130-040-2.jpg
gnseA12,1724291537121608274298,35.140555600000,128.906638520000,OL,100,2.14,2020-11-30T06:51:38.000Z,-2.14,1,1,7,0,42,47,gnseA/201130-038-1.jpg|gnseA/201130-038-2.jpg
gnseA12,1724291537121608274185,35.140557190000,128.906638810000,OL,100,2.14,2020-11-30T06:49:45.000Z,-2.14,1,1,7,0,42,47,gnseA/201130-037-1.jpg|gnseA/201130-037-2.jpg
